,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets
1340,b'RT @Ethiopia_Abebe: Send this photo to these addresses.  Support of Rape is not funny.  #TigrayGenocide #WeaponizedRape #SGBV #Rape https:/\xe2\x80\xa6',1.39006E+18,140,05-05-2021 22:03,,,en,Twitter for iPhone,0,1
1341,"b'RT @fmtoday: The four men claimed trial to raping, outraging the modest and abusing the teen. #FMTNews #Rape  https://t.co/9M4a7Ogb3M'",1.39006E+18,133,05-05-2021 22:01,,,en,Twitter for Android,0,3
1342,b'RT @DOpolitics_in: \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xaa\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa3\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xb8 (\xe0\xa4\xac\xe0\xa4\xa6\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x86 \xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xae) \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa5 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xad\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xb9\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xac\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa6 \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xb6\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x81\xe0\xa4\xb9\xe2\x80\xa6',1.39006E+18,137,05-05-2021 21:59,,,hi,Twitter Web App,0,836
1343,b'RT @DOpolitics_in: \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xaa\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa3\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xb8 (\xe0\xa4\xac\xe0\xa4\xa6\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x86 \xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xae) \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa5 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xad\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xb9\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xac\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa6 \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xb6\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x81\xe0\xa4\xb9\xe2\x80\xa6',1.39006E+18,137,05-05-2021 21:53,,,hi,Twitter Web App,0,836
1344,b'RT @DOpolitics_in: \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xaa\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa3\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xb8 (\xe0\xa4\xac\xe0\xa4\xa6\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x86 \xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xae) \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa5 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xad\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xb9\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xac\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa6 \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xb6\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x81\xe0\xa4\xb9\xe2\x80\xa6',1.39006E+18,137,05-05-2021 21:53,,,hi,Twitter for iPhone,0,836
1345,b'RT @WesternSaharaQ: #Scandal :The Spanish Police confirms that #Polisario leader Brahim Ghali is in a hospital &amp; that he entered with fake\xe2\x80\xa6',1.39006E+18,143,05-05-2021 21:46,,,en,Twitter for Android,0,6
1346,"b'RT @TheSUMO_IRL: If society/unnamed heroes are supposed to replace the police per #AbolishPolice, why aren\xe2\x80\x99t they ALREADY catching criminal\xe2\x80\xa6'",1.39006E+18,140,05-05-2021 21:37,,,en,Twitter for Android,0,1
1347,b'RT @DOpolitics_in: \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xaa\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa3\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xb8 (\xe0\xa4\xac\xe0\xa4\xa6\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x86 \xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xae) \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa5 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xad\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xb9\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xac\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa6 \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xb6\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x81\xe0\xa4\xb9\xe2\x80\xa6',1.39006E+18,137,05-05-2021 21:34,,,hi,Twitter for Android,0,836
1348,b'Allegheny Township man pleads #guilty to #rape of #teen - May 5 @ 5:32 PM ET https://t.co/2tYGuqavk1',1.39006E+18,100,05-05-2021 21:34,,,en,PulpNews,0,0
1349,b'#Japan \xe2\x80\x99s Secret Shame review - breaking a nation\xe2\x80\x99s taboo about #rape https://t.co/JP52KrZnUE TheGuardian #Tokyo',1.39006E+18,112,05-05-2021 21:28,,,en,twittbot.net,0,0
1350,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:24,,,en,Twitter for iPhone,0,192
1351,"b'If society/unnamed heroes are supposed to replace the police per #AbolishPolice, why aren\xe2\x80\x99t they ALREADY catching criminals &amp; doing the protect society role now? #LearnTheHardWay #Homicide #Rape'",1.39005E+18,198,05-05-2021 21:21,,,en,Twitter for iPhone,4,1
1352,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:20,,,en,Twitter for iPhone,0,192
1353,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:19,,,en,Twitter for iPhone,0,192
1354,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:19,,,en,Twitter for Android,0,192
1355,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:18,,,en,Twitter for iPhone,0,192
1356,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:17,,,en,Twitter for iPhone,0,192
1357,b'Send this photo to these addresses.  Support of Rape is not funny.  #TigrayGenocide #WeaponizedRape #SGBV #Rape https://t.co/1zrfwzZmCD https://t.co/5LXpJiPVdb',1.39005E+18,159,05-05-2021 21:17,,,en,Twitter for Android,3,1
1358,b'#rape old school treatment for him pipe and barb wire or rat.. Scumbag. https://t.co/yItjnVkeH4',1.39005E+18,95,05-05-2021 21:17,,,en,Twitter for Android,1,0
1359,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:17,,,en,Twitter for iPad,0,192
1360,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:16,,,en,Twitter for iPhone,0,192
1361,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:14,,,en,Twitter for Android,0,192
1362,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:13,,,en,Twitter for iPhone,0,192
1363,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:11,,,en,Twitter for Android,0,192
1364,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:09,,,en,Twitter for iPhone,0,192
1365,b'RT @WesternSaharaQ: #Scandal :The Spanish Police confirms that #Polisario leader Brahim Ghali is in a hospital &amp; that he entered with fake\xe2\x80\xa6',1.39005E+18,143,05-05-2021 21:07,,,en,Twitter Web App,0,6
1366,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:05,,,en,Twitter for iPhone,0,192
1367,b'RT @DOpolitics_in: \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xaa\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa3\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xb8 (\xe0\xa4\xac\xe0\xa4\xa6\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x86 \xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xae) \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa5 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xad\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xb9\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xac\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa6 \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xb6\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x81\xe0\xa4\xb9\xe2\x80\xa6',1.39005E+18,137,05-05-2021 21:04,,,hi,Twitter for Android,0,836
1368,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:04,,,en,Twitter for iPhone,0,192
1369,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:04,,,en,Twitter Web App,0,192
1370,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 21:03,,,en,Twitter for iPhone,0,192
1371,"b'DJ-Daddy @JustinTrudeau may we all please request a #canadawide #emergencyalert for every #MMIWG #MMIWG2S?\n\nThanks! \n\nAlso, asking politely does not equal consent \n\n#rape\n#red\n#vulnerable\n#protection\n#reality \n#beheard\n#beseen\n#coastprotectors \n#sos\n#sendhelp\n#messageinabottle'",1.39005E+18,277,05-05-2021 21:03,,,en,Twitter for iPhone,1,0
1372,b'AP: #Trooper charged in #child #rape hid checkered #FBI past - May 5 @ 4:57 PM ET https://t.co/gGkGJIKqSw',1.39005E+18,105,05-05-2021 20:59,,,en,PulpNews,0,0
1373,b'RT @DOpolitics_in: \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xaa\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa3\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xb8 (\xe0\xa4\xac\xe0\xa4\xa6\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x86 \xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xae) \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa5 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xad\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xb9\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xac\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa6 \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xb6\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x81\xe0\xa4\xb9\xe2\x80\xa6',1.39005E+18,137,05-05-2021 20:53,,,hi,Twitter for Android,0,836
1374,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39005E+18,144,05-05-2021 20:51,,,en,Twitter for iPhone,0,192
1375,b'RT @WesternSaharaQ: #Scandal :The Spanish Police confirms that #Polisario leader Brahim Ghali is in a hospital &amp; that he entered with fake\xe2\x80\xa6',1.39005E+18,143,05-05-2021 20:46,,,en,Twitter for Android,0,6
1376,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1.39004E+18,140,05-05-2021 20:39,,,en,Twitter for iPhone,0,10365
1377,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39004E+18,144,05-05-2021 20:38,,,en,Twitter for iPhone,0,192
1378,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1.39004E+18,140,05-05-2021 20:36,,,en,Twitter Web App,0,10365
1379,b'RT @March4justice_2: Saturday 29 May at 10 am.\n#March4Justice-2 in Bega. Leaving from kisses lagoon. Ending in Littleton Gardens for an inf\xe2\x80\xa6',1.39004E+18,140,05-05-2021 20:31,,,en,Twitter for iPhone,0,8
1380,"b""Seriously tho; I can't stress enough that just cuz you were groomed doesn't actually mean you truly enjoyed it: having your own body hijacked against you is still rape.\n\n#rape #consent #grooming #survivor""",1.39004E+18,204,05-05-2021 20:30,,,en,Twitter Web App,0,0
1381,"b'RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho\xe2\x80\xa6'",1.39004E+18,140,05-05-2021 20:30,,,en,Twitter Web App,0,10365
1382,b'RT @PixelProject: #LITERATURE: If I Tell You the Truth\n\nhttps://t.co/MmOZMzXSZj\n\n#VAW #Rape #BookReview',1.39004E+18,103,05-05-2021 20:30,,,en,Twitter for Android,0,1
1383,b'#LITERATURE: If I Tell You the Truth\n\nhttps://t.co/MmOZMzXSZj\n\n#VAW #Rape #BookReview',1.39004E+18,85,05-05-2021 20:30,,,en,TweetDeck,1,1
1384,"b""Being Groomed to Enjoy It isn't consent\nBeing Groomed isn't consent\nBeing Groomed is traumatic\n\nBeing Groomed means I struggle to own my own sexual health and identity because I am not sure if it's ME or Instilled into me\n\n#rape #consent #grooming #survivor""",1.39004E+18,257,05-05-2021 20:29,,,en,Twitter Web App,0,0
1385,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39004E+18,144,05-05-2021 20:28,,,en,Twitter Web App,0,192
1386,b'RT @DOpolitics_in: \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x9c\xe0\xa4\xaa\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa3\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xb8 (\xe0\xa4\xac\xe0\xa4\xa6\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x86 \xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xae) \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa5 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xad\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xb9\xe0\xa4\xbf\xe0\xa4\x95 \xe0\xa4\xac\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa6 \xe0\xa4\xac\xe0\xa5\x87\xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xb6\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb2\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x81\xe0\xa4\xb9\xe2\x80\xa6',1.39004E+18,137,05-05-2021 20:24,,,hi,Twitter for Android,0,836
1387,b'RT @Mizu_Tile: Mass #rape used as weapon six months into war in Ethiopia\xe2\x80\x99s #Tigray.\n\xe2\x80\x9cRape is definitely being used as a weapon of war and s\xe2\x80\xa6',1.39004E+18,140,05-05-2021 20:23,,,en,Twitter for Android,0,11
1388,"b'RT @BombshellDAILY: REPUBLICAN BRUTALLY RAPES HIS INTERN\nIdaho Lawmaker Von Ehlinger raped his office intern, &amp; then released her name, unl\xe2\x80\xa6'",1.39004E+18,144,05-05-2021 20:23,,,en,Twitter for Android,0,192
1389,"b'RT @Mehwishkakakhel: In cases of #Rape, the conviction rate is very Low. With the special courts established under Anti Rape Ordinance, the\xe2\x80\xa6'",1.39004E+18,140,05-05-2021 20:23,,,en,Twitter for Android,0,2
1390,"b""RT @FigliContesi: @piersmorgan It's obvious: \n\nwho want to jail for #Rape the Prince,\n\nwith #FalseAllegations without evidences #MeToo ,\n\nf\xe2\x80\xa6""",1.39004E+18,140,05-05-2021 20:20,,,en,Twitter Web App,0,1
1391,"b""@piersmorgan It's obvious: \n\nwho want to jail for #Rape the Prince,\n\nwith #FalseAllegations without evidences #MeToo ,\n\nfor one kiss?\n\nthe psychopath wannabe Queen who poisoned #SnowWhite \n\nfor vanity! https://t.co/guPfUqVuVe""",1.39004E+18,225,05-05-2021 20:19,,,en,Twitter Web App,0,1
